,스타일대분류,스타일소분류,맥주명,양조장명,제조국가명,도수,평균점수,리뷰수,평가수,현재상태,Full Name,Astringent,Body,Alcoholic,Bitter,Sweet,Sour,Salty,Fruity,Hoppy,Spices,Malty
5555,Stouts,English Stout,Scottish Stout,Belhaven Brewery Company Ltd.,United Kingdom,7,3.92,291,388,Active,Scottish Stout Belhaven Brewery Company Ltd.,4,2,37,26,1,7,0,1,1,9,1
5556,Stouts,English Stout,Ola Dubh Special Reserve 16,Harviestoun Brewery Ltd.,United Kingdom,8,4.13,322,340,Active,Ola Dubh Special Reserve 16 Harviestoun Brewery Ltd.,4,2,3,23,1,6,1,1,1,10,2
5557,Stouts,English Stout,Ola Dubh Special Reserve 18,Harviestoun Brewery Ltd.,United Kingdom,8,4.18,187,319,Active,Ola Dubh Special Reserve 18 Harviestoun Brewery Ltd.,6,2,28,30,2,10,0,1,1,28,2
5558,Stouts,English Stout,Ola Dubh Special Reserve 30,Harviestoun Brewery Ltd.,United Kingdom,8,4.24,244,202,Active,Ola Dubh Special Reserve 30 Harviestoun Brewery Ltd.,14,2,41,50,3,19,0,2,1,32,3
5559,Stouts,English Stout,Secret Stairs Boston Stout,Trillium Brewing Company,United States,6.5,4.13,79,307,Active,Secret Stairs Boston Stout Trillium Brewing Company,2,1,47,26,2,9,0,1,1,23,2
5560,Stouts,English Stout,Old Engine Oil Engineer's Reserve,Harviestoun Brewery Ltd.,United Kingdom,9,4.22,117,244,Active,Old Engine Oil Engineer's Reserve Harviestoun Brewery Ltd.,15,3,9,80,2,12,0,1,2,16,3
5561,Stouts,English Stout,Dragonhead Stout,Orkney Brewery,United Kingdom,4,3.85,193,117,Active,Dragonhead Stout Orkney Brewery,5,2,14,57,2,8,1,1,2,13,3
5562,Stouts,English Stout,Chocolate Love Stout,Yards Brewing Co.,United States,6.9,3.84,61,218,Active,Chocolate Love Stout Yards Brewing Co.,11,3,22,63,2,13,0,1,1,28,3
5563,Stouts,English Stout,Monk's Stout Dupont,Brasserie Dupont sprl,Belgium,5.2,3.35,92,182,Active,Monk's Stout Dupont Brasserie Dupont sprl,4,3,13,42,2,3,0,1,1,5,2
5564,Stouts,English Stout,Ola Dubh Special Reserve 40,Harviestoun Brewery Ltd.,United Kingdom,8,4.28,115,65,Active,Ola Dubh Special Reserve 40 Harviestoun Brewery Ltd.,17,2,5,41,1,17,0,1,1,13,2
5565,Stouts,English Stout,Double Stout,Hook Norton Brewery Co. Ltd.,United Kingdom,4.8,3.9,110,48,Active,Double Stout Hook Norton Brewery Co. Ltd.,5,3,51,33,2,12,0,1,1,48,2
5566,Stouts,English Stout,Ola Dubh Special Reserve 21,Harviestoun Brewery Ltd.,United Kingdom,8,4.11,47,105,Active,Ola Dubh Special Reserve 21 Harviestoun Brewery Ltd.,9,2,19,35,2,21,0,1,1,12,2
5567,Stouts,English Stout,North Sky,Allagash Brewing Company,United States,7.5,3.97,62,86,Active,North Sky Allagash Brewing Company,15,3,8,51,2,4,1,1,1,13,2
5568,Stouts,English Stout,Kindred Spirits,Innis & Gunn,United Kingdom,6.1,3.84,57,86,Active,Kindred Spirits Innis & Gunn,7,2,44,32,1,11,0,1,1,29,2
5569,Stouts,English Stout,Kentucky Coffee Barrel Stout,Alltech's Lexington Brewing and Distilling Co.,United States,8,3.82,48,92,Active,Kentucky Coffee Barrel Stout Alltech's Lexington Brewing and Distilling Co.,10,2,40,33,1,11,0,1,1,16,2
5570,Stouts,English Stout,Bad King John,Ridgeway Brewing,United Kingdom,6,3.71,58,70,Active,Bad King John Ridgeway Brewing,8,2,36,56,1,2,0,1,1,12,3
5571,Stouts,English Stout,Cream Stout,Ozark Beer Co.,United States,5.3,4.01,26,81,Active,Cream Stout Ozark Beer Co.,8,1,9,60,2,13,1,1,2,4,2
5572,Stouts,English Stout,Double Stout (2012- ),Shepherd Neame Ltd,United Kingdom,5.2,3.82,24,74,Active,Double Stout (2012- ) Shepherd Neame Ltd,3,2,9,33,2,9,0,1,1,5,2
5573,Stouts,English Stout,Dark Arts,Magic Rock Brewing,United Kingdom,6,3.85,30,47,Active,Dark Arts Magic Rock Brewing,15,2,6,50,1,2,0,1,1,8,2
5574,Stouts,English Stout,Maple Stout,Cannery Brewing Company,Canada,5.5,3.87,49,28,Active,Maple Stout Cannery Brewing Company,12,2,7,75,2,18,0,1,1,10,2
5575,Stouts,English Stout,Boréale Noire,Brasseurs Du Nord Inc.,Canada,5.5,3.63,36,38,Active,Boréale Noire Brasseurs Du Nord Inc.,5,2,9,36,4,7,0,1,1,9,3
5576,Stouts,English Stout,Extra Stout,Samuel Smith Old Brewery (Tadcaster),United Kingdom,4.5,4.13,28,45,Active,Extra Stout Samuel Smith Old Brewery (Tadcaster),9,2,8,41,1,4,0,1,1,13,2
5577,Stouts,English Stout,Trooper Fear Of The Dark,Robinsons Family Brewers,United Kingdom,4.5,3.68,24,29,Active,Trooper Fear Of The Dark Robinsons Family Brewers,14,2,4,32,1,5,0,1,1,11,2
5578,Stouts,English Stout,O'Hanlons Original Port Stout,Hanlons Brewery,United Kingdom,4.8,3.53,40,4,Active,O'Hanlons Original Port Stout Hanlons Brewery,10,2,3,40,1,11,0,1,1,5,2
5579,Stouts,English Stout,Ola Dubh 10th Anniversary,Harviestoun Brewery Ltd.,United Kingdom,8,4.08,22,19,Active,Ola Dubh 10th Anniversary Harviestoun Brewery Ltd.,17,2,9,45,2,29,1,1,1,13,2
5580,Stouts,English Stout,Black Gold,"Cairngorm Brewery Company, The",United Kingdom,4.4,4.01,21,16,Active,"Black Gold Cairngorm Brewery Company, The",10,2,49,26,2,29,0,1,1,39,2
5581,Stouts,Foreign / Export Stout,Guinness Foreign Extra Stout,Guinness Ltd.,Ireland,7.5,4.06,984,"1,664",Active,Guinness Foreign Extra Stout Guinness Ltd.,10,2,10,43,2,12,0,1,1,17,3
5582,Stouts,Foreign / Export Stout,Lion Stout,Ceylon / Lion Brewery Limited,Sri Lanka,8.8,3.91,925,753,Active,Lion Stout Ceylon / Lion Brewery Limited,7,2,11,41,2,8,0,1,2,2,2
5583,Stouts,Foreign / Export Stout,Indra Kunindra,Ballast Point Brewing Company,United States,7,3.67,316,982,Retired,Indra Kunindra Ballast Point Brewing Company,5,2,13,35,2,6,2,1,1,5,2
5584,Stouts,Foreign / Export Stout,Fade To Black - Volume 1,Left Hand Brewing Company,United States,8.5,4.08,410,655,Active,Fade To Black - Volume 1 Left Hand Brewing Company,4,1,13,16,1,24,0,1,1,95,2
5585,Stouts,Foreign / Export Stout,Best Extra Stout,Coopers Brewery Limited,Australia,6.3,3.84,396,312,Active,Best Extra Stout Coopers Brewery Limited,13,2,10,79,1,7,1,1,2,22,3
5586,Stouts,Foreign / Export Stout,Lump Of Coal,Ridgeway Brewing,United Kingdom,7.5,3.45,384,282,Active,Lump Of Coal Ridgeway Brewing,5,2,22,52,2,16,0,1,1,3,2
5587,Stouts,Foreign / Export Stout,Guinness Special Export Stout / Antwerpen Stout,Guinness Ltd.,Ireland,8,4.1,300,348,Active,Guinness Special Export Stout / Antwerpen Stout Guinness Ltd.,6,1,17,24,1,6,0,1,1,3,1
5588,Stouts,Foreign / Export Stout,Pike XXXXX Stout,Pike Brewing Company,United States,7,3.99,315,320,Active,Pike XXXXX Stout Pike Brewing Company,10,2,11,28,1,21,0,1,1,8,1
5589,Stouts,Foreign / Export Stout,Extra Export Stout,Brouwerij De Dolle Brouwers,Belgium,9,3.88,415,210,Active,Extra Export Stout Brouwerij De Dolle Brouwers,7,2,5,64,2,6,2,1,1,13,2
5590,Stouts,Foreign / Export Stout,City Of The Dead,Modern Times Beer,United States,7.5,4.1,127,451,Active,City Of The Dead Modern Times Beer,11,2,17,35,2,41,0,2,1,11,2
5591,Stouts,Foreign / Export Stout,Dragon Stout,Desnoes & Geddes Limited,Jamaica,7.5,3.5,275,277,Active,Dragon Stout Desnoes & Geddes Limited,10,2,28,68,2,6,1,1,1,16,3
5592,Stouts,Foreign / Export Stout,Zonker Stout,Snake River Brewing Company & Brewpub,United States,6,4.18,273,273,Active,Zonker Stout Snake River Brewing Company & Brewpub,5,2,18,33,2,19,0,1,1,4,2
5593,Stouts,Foreign / Export Stout,Guinness 200th Anniversary Export Stout,Guinness Ltd.,Ireland,6,4.02,180,316,Active,Guinness 200th Anniversary Export Stout Guinness Ltd.,17,3,13,72,2,12,0,1,1,18,3
5594,Stouts,Foreign / Export Stout,Tsunami Stout,Pelican Pub & Brewery,United States,7,4.03,165,280,Active,Tsunami Stout Pelican Pub & Brewery,13,2,5,34,2,14,0,1,1,14,2
5595,Stouts,Foreign / Export Stout,Troubadour Obscura,The Musketeers Brouwerijcafé,Belgium,8.2,3.89,241,197,Active,Troubadour Obscura The Musketeers Brouwerijcafé,11,2,7,46,1,5,1,1,1,1,2
5596,Stouts,Foreign / Export Stout,Malpais Stout,La Cumbre Brewing Co.,United States,7.5,4.12,82,288,Active,Malpais Stout La Cumbre Brewing Co.,6,2,24,27,3,32,0,1,1,20,2
5597,Stouts,Foreign / Export Stout,Exit 1 Bayshore Oyster Stout.,Flying Fish Brewing Company,United States,7.5,3.94,121,177,Active,Exit 1 Bayshore Oyster Stout. Flying Fish Brewing Company,7,2,11,48,2,5,0,1,1,15,2
5598,Stouts,Foreign / Export Stout,Dissent,Steel Toe Brewing,United States,7,3.97,50,167,Active,Dissent Steel Toe Brewing,14,2,9,43,2,10,11,1,2,3,2
5599,Stouts,Foreign / Export Stout,Void Of Light,Gun Hill Brewing Company,United States,7.9,4.14,39,126,Active,Void Of Light Gun Hill Brewing Company,6,3,6,68,1,7,0,1,2,3,2
5600,Stouts,Foreign / Export Stout,Export Stout London 1890,The Kernel Brewery,United Kingdom,7.4,4.21,67,78,Active,Export Stout London 1890 The Kernel Brewery,11,2,9,65,2,12,0,1,1,17,3
5601,Stouts,Foreign / Export Stout,Rocky Mountain Oyster Stout,Wynkoop Brewing Company,United States,9.1,3.64,24,104,Active,Rocky Mountain Oyster Stout Wynkoop Brewing Company,14,3,14,78,1,6,0,1,2,12,3
5602,Stouts,Foreign / Export Stout,Cazeau Tournay Noire,Brasserie De Cazeau,Belgium,7.6,3.7,59,41,Active,Cazeau Tournay Noire Brasserie De Cazeau,6,3,11,46,2,25,6,1,1,12,3
5603,Stouts,Foreign / Export Stout,Ridgeway Foreign Export Stout,Ridgeway Brewing,United Kingdom,8,3.84,66,31,Active,Ridgeway Foreign Export Stout Ridgeway Brewing,24,3,26,77,3,27,0,1,2,19,3
5604,Stouts,Foreign / Export Stout,Extra Stout,Zero Gravity Craft Brewery,United States,5.9,3.87,38,55,Active,Extra Stout Zero Gravity Craft Brewery,9,2,19,53,2,22,0,1,1,11,2
5605,Stouts,Foreign / Export Stout,Oesterstout,Scheldebrouwerij,Belgium,8.5,3.74,36,52,Active,Oesterstout Scheldebrouwerij,15,2,5,54,2,11,0,1,1,6,2
5606,Stouts,Foreign / Export Stout,Extra Stout,Jopen Bier BV Haarlem,Netherlands,5.5,3.6,31,43,Active,Extra Stout Jopen Bier BV Haarlem,18,2,16,41,2,27,7,1,1,7,2
5607,Stouts,Foreign / Export Stout,Black Rock Stout,Crossroads Brewing Company,United States,7.3,4.08,23,48,Active,Black Rock Stout Crossroads Brewing Company,15,2,12,57,2,16,1,1,1,3,2
5608,Stouts,Foreign / Export Stout,Guinness Foreign Extra Stout (Africa),Guinness Nigeria PLC,Nigeria,7.5,3.74,32,23,Active,Guinness Foreign Extra Stout (Africa) Guinness Nigeria PLC,22,3,13,90,2,11,1,1,2,6,3
5609,Stouts,Foreign / Export Stout,Schwarze Tinte,Tölzer Mühlfeldbräu,Germany,6.2,3.64,25,25,Active,Schwarze Tinte Tölzer Mühlfeldbräu,12,2,24,62,3,52,0,2,1,9,2
5610,Stouts,Foreign / Export Stout,ABC Extra Stout,Asia Pacific Breweries Limited,Singapore,8.8,3.31,26,14,Active,ABC Extra Stout Asia Pacific Breweries Limited,9,2,5,33,2,11,0,1,1,8,2
5611,Stouts,Foreign / Export Stout,Southwark Old Stout,South Australia Brewing Co.,Australia,7.4,3.9,26,11,Active,Southwark Old Stout South Australia Brewing Co.,13,2,23,41,2,25,0,1,1,6,2
5612,Stouts,Irish Dry Stout,Guinness Draught,Guinness Ltd.,Ireland,4.2,3.59,"2,475","6,159",Active,Guinness Draught Guinness Ltd.,10,2,19,54,2,17,0,1,1,4,2
5613,Stouts,Irish Dry Stout,Guinness Extra Stout (Original),Guinness Ltd.,Ireland,5.6,3.75,"1,534","3,216",Active,Guinness Extra Stout (Original) Guinness Ltd.,4,2,5,22,1,0,0,1,1,0,1
5614,Stouts,Irish Dry Stout,Murphy's Irish Stout,Murphy Brewery Ireland Limited,Ireland,4,3.76,"1,108","1,645",Active,Murphy's Irish Stout Murphy Brewery Ireland Limited,19,2,13,47,1,9,0,1,1,5,2
5615,Stouts,Irish Dry Stout,Old #38 Stout,North Coast Brewing Co.,United States,5.4,3.83,674,629,Active,Old #38 Stout North Coast Brewing Co.,13,2,6,41,1,1,0,1,1,3,2
5616,Stouts,Irish Dry Stout,Cadillac Mountain Stout,Atlantic Brewing Company - Midtown,United States,6.7,4.18,696,564,Active,Cadillac Mountain Stout Atlantic Brewing Company - Midtown,10,1,7,31,1,6,0,1,1,12,2
5617,Stouts,Irish Dry Stout,O'Hara's Irish Stout,Carlow Brewing Company,Ireland,4.3,3.87,532,525,Active,O'Hara's Irish Stout Carlow Brewing Company,12,2,5,50,1,10,0,1,1,4,2
5618,Stouts,Irish Dry Stout,Beamish Irish Stout,Beamish & Crawford Plc.,Ireland,4.1,3.81,557,247,Active,Beamish Irish Stout Beamish & Crawford Plc.,5,2,4,44,1,5,0,1,1,5,2
5619,Stouts,Irish Dry Stout,Black Hawk Stout,Mendocino Brewing Company,United States,5.2,3.51,432,228,Retired,Black Hawk Stout Mendocino Brewing Company,13,1,1,20,1,1,0,1,1,2,1
5620,Stouts,Irish Dry Stout,Love Stout,Yards Brewing Co.,United States,5.5,3.79,196,409,Active,Love Stout Yards Brewing Co.,14,2,4,35,1,6,0,1,1,5,2
5621,Stouts,Irish Dry Stout,Blue Fin Stout,Shipyard Brewing Company,United States,4.7,3.57,257,321,Active,Blue Fin Stout Shipyard Brewing Company,8,2,3,53,1,3,1,1,1,6,2
5622,Stouts,Irish Dry Stout,Guinness Draught Extra Cold,Guinness Ltd.,Ireland,4.2,3.55,174,370,Active,Guinness Draught Extra Cold Guinness Ltd.,12,2,7,52,1,11,0,1,2,5,2
5623,Stouts,Irish Dry Stout,Donnybrook Stout,Victory Brewing Company - Downingtown,United States,3.7,3.65,150,374,Active,Donnybrook Stout Victory Brewing Company - Downingtown,11,2,8,30,1,1,1,1,1,0,1
5624,Stouts,Irish Dry Stout,Dark Starr Stout,Starr Hill Brewery,United States,4.2,3.53,206,261,Active,Dark Starr Stout Starr Hill Brewery,5,1,2,11,1,0,0,1,1,3,1
5625,Stouts,Irish Dry Stout,O.V.L. Stout,Russian River Brewing Company,United States,4.4,3.62,73,391,Active,O.V.L. Stout Russian River Brewing Company,14,2,12,51,1,1,1,1,1,4,2
5626,Stouts,Irish Dry Stout,Oyster Stout,The Porterhouse Brewing Company,Ireland,5.2,3.68,231,230,Active,Oyster Stout The Porterhouse Brewing Company,9,1,3,24,1,6,0,1,1,0,1
5627,Stouts,Irish Dry Stout,Black Fly Stout,Gritty McDuff's Brewing Company,United States,4.1,3.86,200,200,Active,Black Fly Stout Gritty McDuff's Brewing Company,5,1,8,23,1,3,6,1,1,2,1
5628,Stouts,Irish Dry Stout,George Killian's Irish Stout,Coors Brewing Company (Molson-Coors),United States,4.9,3.33,63,273,Active,George Killian's Irish Stout Coors Brewing Company (Molson-Coors),12,1,12,36,1,5,0,1,1,6,1
5629,Stouts,Irish Dry Stout,Black Scottish Stout,Belhaven Brewery Company Ltd.,United Kingdom,4.2,3.65,93,238,Active,Black Scottish Stout Belhaven Brewery Company Ltd.,15,2,10,44,1,2,0,1,1,9,2
5630,Stouts,Irish Dry Stout,Dragoon's Irish Dry Stout,Moylan's Brewery,United States,4.3,3.8,176,150,Active,Dragoon's Irish Dry Stout Moylan's Brewery,8,2,4,25,1,4,0,1,1,2,2
5631,Stouts,Irish Dry Stout,Black Cab,Fuller's,United Kingdom,4.5,3.81,79,207,Active,Black Cab Fuller's,25,3,8,47,2,13,0,1,1,6,2
5632,Stouts,Irish Dry Stout,Wrasslers XXXX Stout,The Porterhouse Brewing Company,Ireland,5,3.76,131,148,Active,Wrasslers XXXX Stout The Porterhouse Brewing Company,17,2,10,50,1,8,0,1,1,6,2
5633,Stouts,Irish Dry Stout,Cobblestone Stout,Mill Street Brew Pub,Canada,4.2,3.81,100,177,Active,Cobblestone Stout Mill Street Brew Pub,20,2,6,56,2,4,2,1,2,16,2
5634,Stouts,Irish Dry Stout,O'Reilly's Irish Stout,Sly Fox Brewing Company,United States,3.6,3.69,108,140,Active,O'Reilly's Irish Stout Sly Fox Brewing Company,7,2,3,30,1,4,0,1,1,5,2
5635,Stouts,Irish Dry Stout,Stouterik (The Brussels Stout),Brasserie de la Senne,Belgium,4.5,3.71,103,111,Active,Stouterik (The Brussels Stout) Brasserie de la Senne,17,2,5,48,1,3,0,1,1,6,1
5636,Stouts,Irish Dry Stout,O'Hara's Leann Folláin,Carlow Brewing Company,Ireland,6,4.01,53,136,Active,O'Hara's Leann Folláin Carlow Brewing Company,14,2,12,51,1,14,0,1,1,5,2
5637,Stouts,Irish Dry Stout,Nitro Dry Irish Stout,Breckenridge Brewery,United States,4.8,3.7,69,118,Active,Nitro Dry Irish Stout Breckenridge Brewery,11,2,10,67,2,8,0,1,2,24,3
5638,Stouts,Irish Dry Stout,Guinness Nitro Cold Brew Coffee,Guinness Ltd.,Ireland,4,4.01,81,103,Active,Guinness Nitro Cold Brew Coffee Guinness Ltd.,15,2,3,23,1,2,0,1,1,1,1
5639,Stouts,Irish Dry Stout,Echigo Stout,Uehara Shuzou Co. Ltd. / Echigo Beer Pub,Japan,7,3.68,84,91,Active,Echigo Stout Uehara Shuzou Co. Ltd. / Echigo Beer Pub,11,2,10,58,1,5,0,1,1,10,2
5640,Stouts,Irish Dry Stout,Boston Irish Stout,Harpoon Brewery & Beer Hall,United States,4.3,3.79,22,150,Active,Boston Irish Stout Harpoon Brewery & Beer Hall,4,3,9,37,2,7,0,1,1,5,2
5641,Stouts,Irish Dry Stout,Plain Porter,The Porterhouse Brewing Company,Ireland,5,3.77,52,106,Active,Plain Porter The Porterhouse Brewing Company,11,2,4,27,1,6,0,1,1,8,1
5642,Stouts,Irish Dry Stout,Susquehanna Stout,Appalachian Brewing Company,United States,5,3.83,59,75,Active,Susquehanna Stout Appalachian Brewing Company,12,1,4,36,1,4,0,1,1,5,2
5643,Stouts,Irish Dry Stout,Irish Style Stout,Sprecher Brewing Company,United States,5.73,3.7,71,59,Active,Irish Style Stout Sprecher Brewing Company,14,2,4,59,1,8,0,1,1,10,2
5644,Stouts,Irish Dry Stout,La Sang-d'encre,Le Trou Du Diable,Canada,5.5,3.76,33,93,Active,La Sang-d'encre Le Trou Du Diable,10,2,8,44,2,13,0,1,1,9,2
5645,Stouts,Irish Dry Stout,Black Magic Stout,Empire Brewing Company,United States,4.8,3.63,40,66,Active,Black Magic Stout Empire Brewing Company,27,2,9,67,2,22,0,1,2,33,3
5646,Stouts,Irish Dry Stout,Guinness Original,Guinness Ltd.,Ireland,5,3.72,25,75,Active,Guinness Original Guinness Ltd.,18,3,19,48,2,11,1,1,1,8,2
5647,Stouts,Irish Dry Stout,Celebration Stout,The Porterhouse Brewing Company,Ireland,6.5,4.09,30,67,Active,Celebration Stout The Porterhouse Brewing Company,7,1,3,26,1,2,0,1,1,4,1
5648,Stouts,Irish Dry Stout,1847 Rye Stout,Lavery Brewing Company,United States,6.8,3.84,21,69,Active,1847 Rye Stout Lavery Brewing Company,13,2,17,52,2,13,1,1,1,8,2
5649,Stouts,Irish Dry Stout,Revelation Stout,Public House Brewing Company,United States,5,3.88,27,60,Active,Revelation Stout Public House Brewing Company,11,2,9,48,1,6,0,1,1,19,3
5650,Stouts,Irish Dry Stout,Minerva Stout,Cervecería Minerva,Mexico,6,3.85,28,55,Active,Minerva Stout Cervecería Minerva,14,2,6,35,1,1,0,1,1,13,2
5651,Stouts,Irish Dry Stout,Malka Keha (Stout),Malka Brewery,Israel,6,3.66,20,49,Active,Malka Keha (Stout) Malka Brewery,20,2,7,78,2,11,1,1,2,4,3
5652,Stouts,Irish Dry Stout,Guinness Original (UK Version - 4.2%),Guinness Ltd.,Ireland,4.2,3.8,37,31,Active,Guinness Original (UK Version - 4.2%) Guinness Ltd.,39,3,14,86,2,32,0,1,2,10,3
5653,Stouts,Irish Dry Stout,Cervesa Del Montseny + Negra,Companyia Cervesera del Montseny,Spain,5.2,3.36,31,30,Active,Cervesa Del Montseny + Negra Companyia Cervesera del Montseny,15,2,6,45,1,14,0,1,1,7,2
5654,Stouts,Irish Dry Stout,Black Scottish Stout - Nitro,Belhaven Brewery Company Ltd.,United Kingdom,4.2,3.75,25,27,Active,Black Scottish Stout - Nitro Belhaven Brewery Company Ltd.,18,2,9,35,1,17,0,1,1,8,2
5655,Stouts,Irish Dry Stout,Black Bear Stout,Barrington Brewery & Restaurant / Berkshire Mountain Brewery,United States,5.5,3.91,27,24,Active,Black Bear Stout Barrington Brewery & Restaurant / Berkshire Mountain Brewery,11,3,3,47,1,9,0,1,1,3,2
5656,Stouts,Irish Dry Stout,O'Shea's Traditional Irish Stout,Carlow Brewing Company,Ireland,4.5,3.67,21,28,Active,O'Shea's Traditional Irish Stout Carlow Brewing Company,12,3,13,85,2,13,0,1,2,12,3
5657,Stouts,Irish Dry Stout,Faricy's Dry Stout,Arbor Brewing - Plymouth Taproom,United States,4.5,3.87,20,10,Active,Faricy's Dry Stout Arbor Brewing - Plymouth Taproom,15,2,8,47,1,7,0,1,1,6,2
5658,Stouts,Oatmeal Stout,Breakfast Stout,Founders Brewing Company,United States,8.3,4.51,"4,124","13,740",Active,Breakfast Stout Founders Brewing Company,16,2,7,63,1,7,1,1,2,11,2
5659,Stouts,Oatmeal Stout,Oatmeal Stout,Samuel Smith Old Brewery (Tadcaster),United Kingdom,5,4.21,"2,405","4,660",Active,Oatmeal Stout Samuel Smith Old Brewery (Tadcaster),4,2,13,74,1,2,0,1,1,3,2
5660,Stouts,Oatmeal Stout,Wake-n-Bake Coffee Oatmeal Imperial Stout,Terrapin Beer Company,United States,9.4,4.29,"1,341","2,733",Active,Wake-n-Bake Coffee Oatmeal Imperial Stout Terrapin Beer Company,9,2,9,46,2,14,1,1,1,0,2
5661,Stouts,Oatmeal Stout,Shakespeare Oatmeal Stout,Rogue Ales,United States,5.8,4.13,"1,634","1,889",Active,Shakespeare Oatmeal Stout Rogue Ales,9,2,8,78,2,7,0,1,2,15,3
5662,Stouts,Oatmeal Stout,Velvet Merlin Oatmeal Stout,Firestone Walker Brewing Co.,United States,5.5,4.0,708,"2,423",Active,Velvet Merlin Oatmeal Stout Firestone Walker Brewing Co.,16,2,6,60,2,10,0,1,2,7,3
5663,Stouts,Oatmeal Stout,Velvet Merkin,Firestone Walker Brewing Co.,United States,7.8,4.28,460,"2,262",Active,Velvet Merkin Firestone Walker Brewing Co.,10,3,10,30,1,3,0,1,1,2,2
5664,Stouts,Oatmeal Stout,Beer Geek Breakfast,Mikkeller ApS,Denmark,7.5,4.1,"1,053","1,632",Active,Beer Geek Breakfast Mikkeller ApS,9,2,31,23,1,12,0,1,1,19,2
5665,Stouts,Oatmeal Stout,Beer Geek Breakfast,Mikkeller ApS,Denmark,7.5,4.1,"1,053","1,632",Active,Beer Geek Breakfast Mikkeller ApS,8,2,6,32,1,18,0,1,1,9,2
5666,Stouts,Oatmeal Stout,Beer Geek Breakfast,Mikkeller ApS,Denmark,7.5,4.08,21,56,Active,Beer Geek Breakfast Mikkeller ApS,9,2,31,23,1,12,0,1,1,19,2
5667,Stouts,Oatmeal Stout,Beer Geek Breakfast,Mikkeller ApS,Denmark,7.5,4.08,21,56,Active,Beer Geek Breakfast Mikkeller ApS,8,2,6,32,1,18,0,1,1,9,2
5668,Stouts,Oatmeal Stout,Barney Flats Oatmeal Stout,Anderson Valley Brewing Company,United States,5.8,4.05,"1,026","1,640",Active,Barney Flats Oatmeal Stout Anderson Valley Brewing Company,14,2,11,81,2,12,1,1,2,9,3
5669,Stouts,Oatmeal Stout,The Poet,New Holland Brewing Company,United States,5.2,3.93,784,"1,782",Active,The Poet New Holland Brewing Company,12,2,9,42,2,13,0,1,1,4,2
5670,Stouts,Oatmeal Stout,B.O.R.I.S. Oatmeal Imperial Stout - Barrel-Aged,Hoppin' Frog Brewery,United States,9.4,4.29,657,"1,823",Active,B.O.R.I.S. Oatmeal Imperial Stout - Barrel-Aged Hoppin' Frog Brewery,9,2,1,20,1,2,0,1,1,5,2
5671,Stouts,Oatmeal Stout,Java Head Stout,Tröegs Brewing Company,United States,7.5,3.79,742,"1,729",Active,Java Head Stout Tröegs Brewing Company,8,2,56,52,2,6,0,1,2,17,3
5672,Stouts,Oatmeal Stout,Oatmeal Stout,Breckenridge Brewery,United States,4.95,3.64,576,"1,045",Active,Oatmeal Stout Breckenridge Brewery,2,2,13,71,1,1,0,1,1,1,2
5673,Stouts,Oatmeal Stout,Black House,Modern Times Beer,United States,5.8,4.02,236,"1,101",Active,Black House Modern Times Beer,10,2,7,57,1,7,0,1,1,5,2
5674,Stouts,Oatmeal Stout,Oatmeal Yeti,Great Divide Brewing Company,United States,9.5,4.18,221,"1,101",Retired,Oatmeal Yeti Great Divide Brewing Company,8,2,11,67,1,4,0,1,1,4,3
5675,Stouts,Oatmeal Stout,St-Ambroise Oatmeal Stout,McAuslan Brewing,Canada,5,4.07,658,657,Active,St-Ambroise Oatmeal Stout McAuslan Brewing,11,3,16,48,2,17,0,1,1,3,2
5676,Stouts,Oatmeal Stout,Deth's Tar,Revolution Brewing,United States,14.8,4.33,233,966,Active,Deth's Tar Revolution Brewing,6,2,11,32,1,8,0,1,1,9,2
5677,Stouts,Oatmeal Stout,Bourbon Barrel Aged Dark Star,Fremont Brewing Company,United States,12.7,4.43,213,968,Active,Bourbon Barrel Aged Dark Star Fremont Brewing Company,6,2,58,29,2,6,1,1,1,28,3
5678,Stouts,Oatmeal Stout,Oatmeal Stout,Founders Brewing Company,United States,4.5,3.86,138,"1,007",Active,Oatmeal Stout Founders Brewing Company,6,2,48,30,2,9,0,1,1,17,2
5679,Stouts,Oatmeal Stout,8 Ball Stout,Lost Coast Brewery and Cafe,United States,6.3,3.83,563,560,Active,8 Ball Stout Lost Coast Brewery and Cafe,5,2,6,26,1,6,0,1,1,2,2
5680,Stouts,Oatmeal Stout,Dragonstooth Stout,Elysian Brewing Company,United States,8.1,4.03,384,675,Active,Dragonstooth Stout Elysian Brewing Company,10,2,3,31,1,9,0,1,1,2,2
5681,Stouts,Oatmeal Stout,One Oatmeal Stout,Dark Horse Brewing Company,United States,7,3.76,420,629,Active,One Oatmeal Stout Dark Horse Brewing Company,9,3,13,64,1,8,0,1,2,9,2
5682,Stouts,Oatmeal Stout,Coffee Stout,The Schlafly Tap Room,United States,5.7,3.86,344,667,Active,Coffee Stout The Schlafly Tap Room,9,2,7,40,1,3,0,1,1,8,2
5683,Stouts,Oatmeal Stout,BackMasking,3 Floyds Brewing Co.,United States,8,3.97,105,878,Active,BackMasking 3 Floyds Brewing Co.,15,3,14,99,2,4,0,1,1,5,3
5684,Stouts,Oatmeal Stout,Ipswich Oatmeal Stout,Ipswich Ale Brewery,United States,7,4.16,420,515,Active,Ipswich Oatmeal Stout Ipswich Ale Brewery,4,2,7,56,2,8,0,1,2,10,3
